subject,condition,trial,reaction_time_ms
6,A,4,510.4003719588174
6,A,5,714.4303298223099
6,A,6,662.0234654259597
6,A,7,750.4912260680343
6,A,8,703.257143837322
6,A,9,780.0186534256691
6,A,10,524.8543798097514
6,A,11,834.0373384036282
6,A,12,630.3842514465689
6,A,13,1008.0215963704252
6,A,14,505.03750845917517
6,A,15,926.04294087615
6,A,16,630.4332939032025
6,A,17,509.8288872948942
6,A,18,531.6355492079955
6,A,19,553.8217190390038
6,A,20,667.120801904003
6,A,21,683.7815718518735
6,A,22,519.8314654984587
6,A,23,596.3579101141329
6,A,24,1025.05058837736
6,A,25,924.0955244534554
6,A,26,669.1515540305925
6,A,27,605.7276876469803
6,A,28,618.2775625049012
6,A,29,699.4603774503379
6,A,30,464.6254113322899
6,A,31,562.6093531927893
6,A,32,395.35481864602184
6,A,33,662.9737760055425
6,A,34,705.3743396652856
6,A,35,531.7285100562932
6,A,36,889.2926274072413
6,A,37,441.63698312092635
6,A,38,416.0626854818558
6,A,39,634.6302906295813
6,A,40,779.5401783139043
6,A,41,914.074043055536
6,A,42,534.9688866972974
6,A,43,785.7195039813236
6,A,44,594.2514449804524
6,A,45,574.6567064437875
6,A,46,748.3304358518207
6,A,47,706.2790220747266
6,A,48,404.57276779075676
6,A,49,867.8897952895552
6,A,50,847.2133006918432
6,A,51,513.1350058462614
6,A,52,662.4072437177535
6,A,53,678.8751258850397
6,A,54,640.4032760063196
6,A,55,522.8807187111887
6,A,56,507.2600611629451
6,A,57,596.1791072670179
6,A,58,804.4122689089386
6,A,59,687.3404252449827
6,A,60,546.9055247252361
6,A,61,727.6748638752165
6,A,62,294.3572012384927
6,A,63,799.6075783911812
6,A,64,388.38659037366
6,A,65,548.024185372388
6,A,66,453.50766965885873
6,A,67,434.09321245694457
6,A,68,802.0222511524663
6,A,69,533.7909884205624
6,A,70,654.2932370417121
6,A,71,593.0030311264312
6,A,72,675.9978273252701
6,A,73,611.6346505228618
6,A,74,435.36362401009126
6,A,75,769.6965606322209
6,A,76,530.3252562888478
6,A,77,406.5814104115081
6,A,78,539.0998827549518
6,A,79,873.160687848269
6,A,80,742.1008057491907
6,A,81,549.916595187821
6,A,82,549.8333482536178
6,A,83,553.6434527220164
6,A,84,1008.3964260275834
6,A,85,660.114640902666
6,A,86,668.1014725491289
6,A,87,776.2700938611382
6,A,88,636.9090998345522
6,A,89,562.3751302458593
6,A,90,571.2587120496509
6,A,91,589.3553664628648
6,A,92,594.4425621598095
6,A,93,719.7018587079921
6,A,94,607.8426971310499
6,A,95,720.6039461648832
6,A,96,588.0138547899645
6,A,97,611.9119825430148
6,A,98,364.0821336514847
6,A,99,754.4670258140374
6,A,100,654.2907170635244
6,B,1,705.8627444917705
6,B,2,266.62800138427724
6,B,3,927.0541280495881
6,B,4,531.1374671121208
6,B,5,725.5746651096974
6,B,6,424.0883458771105
6,B,7,641.0527549140953
6,B,8,422.65844211999524
6,B,9,470.5847348115171
6,B,10,887.5156160048663
6,B,11,524.3962904841534
6,B,12,580.7245200777635
6,B,13,683.6425620266436
6,B,14,622.5592161871339
6,B,15,571.0764019739863
6,B,16,602.5426967584555
6,B,17,1003.0214509632523
6,B,18,542.1342036326492
6,B,19,578.3579917902772
6,B,20,715.2140562277166
6,B,21,725.0928832425715
6,B,22,740.0189948733961
6,B,23,645.2261230527006
6,B,24,413.2972426890798
6,B,25,827.3899945394006
6,B,26,412.95223394790054
6,B,27,593.2270115454162
6,B,28,455.4788648447176
6,B,29,541.2513056381484
6,B,30,597.1144961216024
6,B,31,596.0100814394096
6,B,32,611.1842489268276
6,B,33,823.320945995535
6,B,34,616.0338132120349
6,B,35,517.4325194318131
6,B,36,699.9018215642884
6,B,37,740.4705781127615
6,B,38,404.6475027104566
6,B,39,638.5936238715714
6,B,40,655.3775382143183
6,B,41,510.56982319567607
6,B,42,775.7613867173346
6,B,43,529.7495678936837
6,B,44,567.5406584269568
6,B,45,526.7101104544283
6,B,46,552.1462959852347
6,B,47,418.1538832412582
6,B,48,383.7170981776635
6,B,49,819.3772037241484
6,B,50,445.046130637295
6,B,51,429.26317435034014
6,B,52,321.04161286628926
6,B,53,468.80075150638135
6,B,54,395.102739023372
6,B,55,829.1674028807358
6,B,56,707.9493492747432
6,B,57,463.0711397873709
6,B,58,965.8680489209435
6,B,59,703.0019389917903
6,B,60,507.10112046322485
6,B,61,294.4375273967816
6,B,62,975.2110619583414
6,B,63,388.59013924166993
6,B,64,364.5153239161692
6,B,65,710.2101315865675
6,B,66,1012.1746153862508
6,B,67,777.4244608373853
6,B,68,633.2691683609457
6,B,69,638.1713772433999
6,B,70,680.8024445273704
6,B,71,664.9091572419223
6,B,72,590.0552250026817
6,B,73,564.5159025416731
6,B,74,541.4604339380021
6,B,75,455.51430944288893
6,B,76,512.730060595101
6,B,77,360.20707509476415
6,B,78,536.643162371409
6,B,79,429.5638971787726
6,B,80,417.3899634369207
6,B,81,575.3000990353943
6,B,82,778.9281825814462
6,B,83,691.9387427951865
6,B,84,371.4050059122818
6,B,85,429.4525440142358
6,B,86,695.8339645704269
6,B,87,430.2198812955582
6,B,88,519.9642143903412
6,B,89,631.0791578832453
6,B,90,431.7437169968557
6,B,91,564.6816690536868
6,B,92,394.0240328413548
6,B,93,473.2275576680409
6,B,94,595.7754067671422
6,B,95,369.32235181478285
6,B,96,614.0258097681044
6,B,97,547.3064200554587
6,B,98,631.4638950450819
6,B,99,581.6662395921867
6,B,100,773.5214383963422
7,A,1,619.0807898435468
7,A,2,538.9259998551879
7,A,3,618.6279432405045
7,A,4,687.288511428183
7,A,5,607.3739553593291
7,A,6,606.1197525510486
7,A,7,503.4234844413128
7,A,8,508.36740574814183
7,A,9,422.5375578923948
7,A,10,929.1998514363817
7,A,11,439.6433571775529
7,A,12,504.5683724413078
7,A,13,501.36172112542175
7,A,14,750.440786669289
7,A,15,557.3493461215476
7,A,16,819.6399622276685
7,A,17,507.0233202872568
7,A,18,643.3431137092304
7,A,19,486.91661755370785
7,A,20,1025.7885749128218
7,A,21,445.87116851436673
7,A,22,648.3202795249391
7,A,23,703.0119395992587
7,A,24,665.3940553393913
7,A,25,572.840741763101
7,A,26,580.8395054847985
7,A,27,606.6078421490695
7,A,28,578.3499612896554
7,A,29,763.4895475703969
7,A,30,1042.691266192062
7,A,31,521.9421244132192
7,A,32,426.0168546195711
7,A,33,586.9027558330076
7,A,34,1143.5091207832131
7,A,35,490.7873867919968
7,A,36,903.8910711145331
7,A,37,912.6521933072675
7,A,38,522.4517289513623
7,A,39,691.7159711264604
7,A,40,901.4718451116142
7,A,41,545.7427549653705
7,A,42,570.2270216838299
7,A,43,518.7953174810696
7,A,44,465.55976278287983
7,A,45,510.1017772020876
7,A,46,441.83856973647715
7,A,47,605.1343637894623
7,A,48,494.93990316538964
7,A,49,636.1129444353451
7,A,50,406.6511707683663
7,A,51,651.7426094941982
7,A,52,739.0103273534202
7,A,53,364.48877106687075
7,A,54,658.8156792145331
7,A,55,815.5370908219205
7,A,56,443.42088612222625
7,A,57,911.482825502751
7,A,58,666.2629467474941
7,A,59,503.0435220346948
7,A,60,591.6926843368794
7,A,61,689.8756633750894
7,A,62,611.5098133952888
7,A,63,686.5085319572008
7,A,64,476.639889410635
7,A,65,625.9496028470538
7,A,66,421.3656697802561
7,A,67,583.545916343415
7,A,68,478.641912538299
7,A,69,499.2201443811679
7,A,70,817.2564590909722
7,A,71,788.2041937110797
7,A,72,698.6949134018403
7,A,73,456.6199675328097
7,A,74,554.3673439836597
7,A,75,812.5716380387013
7,A,76,621.6385929683823
7,A,77,1071.443453398869
7,A,78,661.9957361562892
7,A,79,629.5101229791449
7,A,80,555.3788753699811
7,A,81,620.3692600094182
7,A,82,577.559920884677
7,A,83,716.198114121804
7,A,84,762.1209227845303
7,A,85,492.96209766796846
7,A,86,430.1445938052555
7,A,87,379.1296806802027
7,A,88,681.2487335348287
7,A,89,455.3598582788712
7,A,90,350.270953198481
7,A,91,661.2118623002211
7,A,92,1118.9874966575007
7,A,93,599.0900539689201
7,A,94,739.927603888403
7,A,95,612.4008151475099
7,A,96,585.3484096019251
7,A,97,754.985675305012
7,A,98,558.0011476887015
7,A,99,641.479824935971
7,A,100,650.2481808868063
7,B,1,465.3992618517809
7,B,2,704.8104247659156
7,B,3,526.4615708400385
7,B,4,455.3115857169272
7,B,5,628.9462117413012
7,B,6,439.35216197501353
7,B,7,553.8885911787199
7,B,8,548.7475661213986
7,B,9,721.5431408356692
7,B,10,619.3018755544315
7,B,11,546.5695361232464
7,B,12,674.761876465957
7,B,13,778.5787681045699
7,B,14,632.3043564038778
7,B,15,551.4253289188849
7,B,16,396.2158823418137
7,B,17,421.42417265558635
7,B,18,509.5928645695505
7,B,19,472.2649806239235
7,B,20,524.8830377221519
7,B,21,557.8447843564957
7,B,22,627.8752290146164
7,B,23,540.3913415782927
7,B,24,621.1320431381608
7,B,25,558.9370650476648
7,B,26,335.64418869122414
7,B,27,434.8862183105361
7,B,28,530.5405483234802
7,B,29,406.4636863463749
7,B,30,638.9974480614885
7,B,31,806.4210384402736
7,B,32,745.9128282400287
7,B,33,521.4208871781219
7,B,34,798.3920858527176
7,B,35,570.826404063107
7,B,36,505.54991906630386
7,B,37,471.80587176102216
7,B,38,509.94396982996653
7,B,39,499.1337388607306
7,B,40,573.9385494150567
7,B,41,572.528074978052
7,B,42,550.4189872813101
7,B,43,613.4831636512213
7,B,44,740.6882688150879
7,B,45,697.3635114838971
7,B,46,379.4389772378247
7,B,47,290.4519024718797
7,B,48,694.7126147115918
7,B,49,390.8010486952434
7,B,50,519.9470231112836
7,B,51,410.50578514304345
7,B,52,350.5218937398418
7,B,53,629.7254685948977
7,B,54,664.9468205112781
7,B,55,476.1774972207257
7,B,56,287.7688935912795
7,B,57,479.7941540362073
7,B,58,606.5998085101634
7,B,59,380.00727072832615
7,B,60,575.7987793013957
7,B,61,547.8989192074426
7,B,62,635.7091536274411
7,B,63,566.6905402433995
7,B,64,431.2340762413623
7,B,65,741.786268361043
7,B,66,528.6284832152312
7,B,67,546.2584106428052
7,B,68,435.54637980764414
7,B,69,492.30464175340785
7,B,70,440.8556950194155
7,B,71,526.7266710548143
7,B,72,843.7408504881959
7,B,73,390.31066248090394
7,B,74,367.4282012279873
7,B,75,794.4983109926363
7,B,76,521.9581221711152
7,B,77,465.28498720319504
7,B,78,713.2945509734209
7,B,79,472.7252690869727
7,B,80,868.1987877746486
7,B,81,651.5797155734073
7,B,82,486.8423851244518
7,B,83,943.1688582380878
7,B,84,472.713523987535
7,B,85,662.1168965428268
7,B,86,592.731446256683
7,B,87,761.5483021373645
7,B,88,812.6463957906948
7,B,89,554.4182221064683
7,B,90,455.5765732252178
7,B,91,617.026093516239
7,B,92,464.28075087511115
7,B,93,909.8366611043938
7,B,94,569.0976925250583
7,B,95,501.99386093233153
7,B,96,575.98887984953
7,B,97,392.7356368878493
7,B,98,431.3909556401436
7,B,99,742.4991717682698
7,B,100,466.70375953001206
8,A,1,461.8323329621926
8,A,2,686.1476538048813
8,A,3,807.025845082691
8,A,4,718.1424752670124
8,A,5,769.6543951847036
8,A,6,496.57318928961996
8,A,7,420.51367030618906
8,A,8,873.2859651210086
8,A,9,553.4988616492265
8,A,10,563.5304679289658
8,A,11,836.292297955772
8,A,12,689.5141075438945
8,A,13,672.4324082434625
8,A,14,1030.892531506109
8,A,15,510.8367653678103
8,A,16,756.6415952567324
8,A,17,608.6132061410145
8,A,18,641.6722921048276
8,A,19,879.2302087142629
8,A,20,681.2222384776039
8,A,21,686.4296028771504
8,A,22,784.5077802157442
8,A,23,547.6801632352541
8,A,24,486.44665175669473
8,A,25,462.0750652182606
8,A,26,366.9921682366162
8,A,27,1003.2313683700106
8,A,28,455.3778727226664
8,A,29,567.7131362434743
8,A,30,559.8821584487613
8,A,31,647.9291342641088
8,A,32,735.7305552948594
8,A,33,744.0052024180939
8,A,34,518.614221487597
8,A,35,575.4482065294545
8,A,36,643.920095334129
8,A,37,563.8323038409167
8,A,38,896.7400755511665
8,A,39,678.3567931627794
8,A,40,721.0071843996672
8,A,41,708.1457771176961
8,A,42,804.5620721077285
8,A,43,627.7770232444651
8,A,44,433.8598988291827
8,A,45,663.0508228659156
8,A,46,509.8366762426091
8,A,47,525.723539771368
8,A,48,694.7281791360672
8,A,49,817.7040082988702
8,A,50,603.1992355689943
8,A,51,648.1602131873173
8,A,52,918.2625862407406
8,A,53,637.2219022481964
8,A,54,1149.8082102590615
8,A,55,691.1155744779799
8,A,56,386.3481729735599
8,A,57,724.3430169408307
8,A,58,659.9864149746186
8,A,59,828.2937348723385
8,A,60,709.9716168961143
8,A,61,579.5869294566012
8,A,62,441.7990303197751
8,A,63,569.4516275896699
8,A,64,485.0730711062435
8,A,65,518.9454609477366
8,A,66,695.112884642364
8,A,67,910.8750959274867
8,A,68,662.2198083926601
8,A,69,444.94865331836064
8,A,70,670.5379644826611
8,A,71,809.2335190399483
8,A,72,515.1632955466721
8,A,73,580.2304565768818
8,A,74,602.2072793477546
8,A,75,493.0965895919095
8,A,76,705.5656091776125
8,A,77,582.1293174983922
8,A,78,666.3484728389418
8,A,79,480.61023086373325
8,A,80,537.8421309125931
8,A,81,718.7581956378244
8,A,82,546.6022376205827
8,A,83,923.961697651611
8,A,84,542.9518319976083
8,A,85,634.6672441951379
8,A,86,757.540774141518
8,A,87,420.8759867432884
8,A,88,386.34372489296993
8,A,89,409.73703528474243
8,A,90,822.6868919414583
8,A,91,522.6777507152735
8,A,92,1137.3763898234577
8,A,93,521.0613324987531
8,A,94,628.3312408620329
8,A,95,882.2338380362515
8,A,96,990.7407317607694
8,A,97,1004.5606385935073
8,A,98,811.6110418223174
8,A,99,775.0637520416403
8,A,100,695.7993945141296
8,B,1,668.1472258744235
8,B,2,479.2018220862984
8,B,3,448.25781973822063
8,B,4,549.5362077643932
8,B,5,527.0904272836827
8,B,6,491.0820716656468
8,B,7,654.5939633220934
8,B,8,698.3668797546321
8,B,9,562.2912757027743
8,B,10,795.7625190985857
8,B,11,413.43321903555557
8,B,12,524.0061460768691
8,B,13,459.7637166580034
8,B,14,344.91021057606713
8,B,15,538.7480957095379
8,B,16,533.5119133954863
8,B,17,802.940580271055
8,B,18,643.9500747152894
8,B,19,425.75819687395864
8,B,20,874.3156095621226
8,B,21,746.3365979347305
8,B,22,636.1552924750962
8,B,23,519.7236632590823
8,B,24,432.70598074059933
8,B,25,501.130519043334
8,B,26,722.05797478302
8,B,27,881.0063685729025
8,B,28,808.9435687462358
8,B,29,486.72823231007334
8,B,30,415.7208161356712
8,B,31,569.7170533519327
8,B,32,353.4734713504388
8,B,33,596.2799113751975
8,B,34,530.0745365467434
8,B,35,489.51208629037137
8,B,36,369.16456174289755
8,B,37,625.354259819933
8,B,38,481.42144345951317
8,B,39,410.5259199551419
8,B,40,268.2321199617062
8,B,41,546.2296829117474
8,B,42,856.6086621651797
8,B,43,833.1661498351873
8,B,44,490.6073994103771
8,B,45,473.1276679330716
8,B,46,618.3853719037363
8,B,47,428.51336100610416
8,B,48,593.1019182882001
8,B,49,666.0990264313198
8,B,50,747.4381685596487
8,B,51,536.3997895697873
8,B,52,522.6958994154533
8,B,53,441.60800918392414
8,B,54,447.28599046033247
8,B,55,519.7243398030845
8,B,56,602.9050097792967
8,B,57,691.1206667474216
8,B,58,449.9441844682416
8,B,59,798.7838795197445
8,B,60,513.955855726252
8,B,61,547.0698302198283
8,B,62,456.2839706935329
8,B,63,300.0227224110937
8,B,64,686.0356726468262
8,B,65,661.2481943450206
8,B,66,512.6464308564161
8,B,67,559.2887893382691
8,B,68,625.7200600434503
8,B,69,372.14434901919776
8,B,70,481.8607196399036
8,B,71,670.8090009774902
8,B,72,401.9573234591462
8,B,73,591.8822785256629
8,B,74,391.8083538763544
8,B,75,618.0230619514058
8,B,76,545.1210650235108
8,B,77,367.28397557378906
8,B,78,735.9065325457799
8,B,79,457.7258316542779
8,B,80,449.1492190625433
8,B,81,578.2813861931859
8,B,82,732.9500944388946
8,B,83,426.64949591303383
8,B,84,558.5467049398707
8,B,85,612.238800505155
8,B,86,654.0571153885247
8,B,87,574.8037435931703
8,B,88,501.77977010161544
8,B,89,447.2066191561111
8,B,90,561.9732489277561
8,B,91,420.684659300076
8,B,92,264.9604732603084
8,B,93,613.4251361661248
8,B,94,689.4553847705293
8,B,95,304.6565782707932
8,B,96,427.2996835413323
8,B,97,642.0761070545702
8,B,98,919.9250006196277
8,B,99,552.8665792011627
8,B,100,458.4804001045526
9,A,1,573.1832908822739
9,A,2,846.1094798190489
9,A,3,510.5244907173038
9,A,4,491.33769122010364
9,A,5,531.7873942886662
9,A,6,472.76455885017236
9,A,7,618.6856040566034
9,A,8,900.6342792590021
9,A,9,650.4727937594042
9,A,10,563.3162986362639
9,A,11,557.7868153222466
9,A,12,405.9102000692743
9,A,13,748.2275174980181
9,A,14,588.4372864628219
9,A,15,573.5296738004965
9,A,16,1333.0256298355964
9,A,17,646.5288889132739
9,A,18,497.1947958625765
9,A,19,539.3368105421932
9,A,20,799.5436141075091
9,A,21,617.2334144840462
9,A,22,418.78604650346426
9,A,23,755.0144505445353
9,A,24,507.70147836263794
9,A,25,958.3893348972599
9,A,26,785.9881151533176
9,A,27,536.5175005026986
9,A,28,826.4866342714538
9,A,29,610.2651487746225
9,A,30,742.5744046927222
9,A,31,677.2990201636045
9,A,32,485.5782707229339
9,A,33,510.83272952589294
9,A,34,776.2074831292722
9,A,35,551.8276792064046
9,A,36,542.4074866792482
9,A,37,472.5525749025456
9,A,38,667.0262641082386
9,A,39,1004.8171714884248
9,A,40,459.4574912580979
9,A,41,603.6439391465519
9,A,42,854.0457758671334
9,A,43,588.1719325214101
9,A,44,671.8416039142315
9,A,45,460.04820302569277
9,A,46,667.8118215059113
9,A,47,572.5749185512836
9,A,48,767.6716895134601
9,A,49,807.3652500003204
9,A,50,1146.3297154613413
9,A,51,693.5601351353716
9,A,52,650.9147845694863
9,A,53,629.8777359371132
9,A,54,549.2963425887056
9,A,55,652.9826871132663
9,A,56,557.2864065632027
9,A,57,625.8088038468454
9,A,58,834.0797648714968
9,A,59,466.516791320711
9,A,60,797.8329945206779
9,A,61,833.9791666836458
9,A,62,582.5485464244672
9,A,63,352.9992493571354
9,A,64,515.4159056050146
9,A,65,829.7946759851426
9,A,66,596.5795772763216
9,A,67,467.36199025819394
9,A,68,528.8664406869061
9,A,69,740.321581831289
9,A,70,687.8790666509939
9,A,71,565.2095969589417
9,A,72,547.4239523700595
9,A,73,544.022234332359
9,A,74,476.43300213822533
9,A,75,898.5421149038476
9,A,76,553.548591553509
9,A,77,813.3969838772308
9,A,78,877.6594675199982
9,A,79,770.0899912354694
9,A,80,538.6276829520099
9,A,81,663.7211973557509
9,A,82,596.3816137054998
9,A,83,478.6665369927991
9,A,84,650.6809797610376
9,A,85,446.8262012234933
9,A,86,807.4244596755993
9,A,87,534.2026871479788
9,A,88,630.94555124114
9,A,89,644.0340665679253
9,A,90,562.3944161232815
9,A,91,694.7854588344418
9,A,92,532.8307017978728
9,A,93,746.0211713154283
9,A,94,428.56170720719695
9,A,95,619.2595871375465
9,A,96,974.2441162900463
9,A,97,467.24176606646324
9,A,98,506.4843437678998
9,A,99,682.2571350367549
9,A,100,627.5510992141478
9,B,1,600.3878139763422
9,B,2,621.5491935553766
9,B,3,644.5798088565672
9,B,4,725.8498960641923
9,B,5,609.3378906230221
9,B,6,517.8076620750393
9,B,7,650.7084572199473
9,B,8,884.3817045772801
9,B,9,532.0619030190786
9,B,10,431.0766653203712
9,B,11,725.3747700833535
9,B,12,533.6941847821602
9,B,13,319.4979609272878
9,B,14,679.7830461707946
9,B,15,481.10533207654487
9,B,16,537.6914903383332
9,B,17,597.5950561056271
9,B,18,576.827463371064
9,B,19,656.7354229030682
9,B,20,493.2650644211039
9,B,21,625.2769851298164
9,B,22,515.4455172993659
9,B,23,661.5733742710461
9,B,24,641.4685449303809
9,B,25,435.3100791212786
9,B,26,721.5587534562422
9,B,27,481.0289315011792
9,B,28,673.126130774314
9,B,29,602.8932240941083
9,B,30,870.8451678822939
9,B,31,520.1159578773465
9,B,32,504.006456848661
9,B,33,547.3362754824889
9,B,34,509.85345052745356
9,B,35,671.7617599038207
9,B,36,367.1757536191785
9,B,37,422.63024582812625
9,B,38,421.14093824256673
9,B,39,697.4948821295379
9,B,40,843.5098853599944
9,B,41,535.8241203737658
9,B,42,527.2700506812178
9,B,43,559.717011280778
9,B,44,735.3803540597995
9,B,45,436.19090136042314
9,B,46,583.7720165038704
9,B,47,701.8485820481139
9,B,48,623.4021528397124
9,B,49,576.6950875489363
9,B,50,706.3986946294946
9,B,51,279.80983311292266
9,B,52,651.5714809922131
9,B,53,467.0327377427221
9,B,54,348.0200364115838
9,B,55,624.9795493166918
9,B,56,775.3642465723574
9,B,57,531.4218496211819
9,B,58,697.942635318254
9,B,59,823.0260418163642
9,B,60,764.0604366667028
9,B,61,828.742432775724
9,B,62,662.1222132076822
9,B,63,560.4705439429837
9,B,64,368.4948829055428
9,B,65,517.1860405964482
9,B,66,445.4596317268461
9,B,67,946.3892536291931
9,B,68,526.3397017582907
9,B,69,567.2042566844897
9,B,70,631.3053262141137
9,B,71,556.0281318480577
9,B,72,840.2345157879571
9,B,73,470.7164697920313
9,B,74,577.4201370646933
9,B,75,456.8251125668772
9,B,76,395.4058281143312
9,B,77,471.99859340180586
9,B,78,544.930944319449
9,B,79,494.0282600334821
9,B,80,462.5770017006288
9,B,81,386.9668042846829
9,B,82,538.6908720120788
9,B,83,377.56328035445927
9,B,84,665.0965839610884
9,B,85,561.4530843012551
9,B,86,382.0419438984845
9,B,87,509.08551532124693
9,B,88,455.7202693301236
9,B,89,595.684941607186
9,B,90,768.9538000421556
9,B,91,344.16636539981926
9,B,92,566.0456892565552
9,B,93,528.4166483955115
9,B,94,650.507805647797
9,B,95,580.1098228085186
9,B,96,455.7415831650548
9,B,97,507.83408723898924
9,B,98,450.749527588202
9,B,99,719.7616120967189
9,B,100,552.9381719029076
10,A,1,965.0957571800626
10,A,2,590.9695254903537
10,A,3,502.6167561486146
10,A,4,410.96212504017217
10,A,5,382.2767168994864
10,A,6,403.79029421268837
10,A,7,641.4372219773686
10,A,8,681.3737024173854
10,A,9,404.08771862736194
10,A,10,750.4621627414094
10,A,11,531.7451814176269
10,A,12,622.4279683891943
10,A,13,897.833655500703
10,A,14,750.8001347462197
10,A,15,561.0426868331834
10,A,16,480.16586623230984
10,A,17,350.36511795223856
10,A,18,501.2682191569641
10,A,19,569.1517505589729
10,A,20,468.78056168861457
10,A,21,580.6309827182253
10,A,22,611.6392365611458
10,A,23,567.2020898784597
10,A,24,510.00932507412483
10,A,25,625.8391086987097
10,A,26,670.0918667973013
10,A,27,456.8384767486058
10,A,28,853.7707799026938
10,A,29,585.3925349608202
10,A,30,602.8341159491442
10,A,31,716.2170482452185
10,A,32,636.022339696383
10,A,33,761.4418551150227
10,A,34,644.6520388118356
10,A,35,514.8215375378938
10,A,36,656.7513843989502
10,A,37,450.7884241547656
10,A,38,616.506941247025
10,A,39,595.0361485436309
10,A,40,569.5806799514819
10,A,41,581.0258669889172
10,A,42,374.8280523851115
10,A,43,523.0873295752133
10,A,44,614.0896212855889
10,A,45,624.4640446044403
10,A,46,464.0586151418871
10,A,47,823.329607328987
10,A,48,483.17839977185963
10,A,49,764.5549924465055
10,A,50,667.626072890349
10,A,51,510.49090815278026
10,A,52,935.1971646749123
10,A,53,445.19858777247345
10,A,54,755.0003392741405
10,A,55,770.5274148520654
10,A,56,507.38729272280966
10,A,57,849.8382015369016
10,A,58,563.6412832629148
10,A,59,644.9050279952061
10,A,60,640.3469346754966
10,A,61,580.1881629738805
10,A,62,734.8245208064606
10,A,63,731.6496911089687
10,A,64,387.5313163467336
10,A,65,831.3199309878165
10,A,66,395.9574112836019
10,A,67,776.709344437568
10,A,68,795.2097683609522
10,A,69,456.7736841996686
10,A,70,541.4366572949543
10,A,71,455.09377112172467
10,A,72,568.6126221657237
10,A,73,555.5291506773452
10,A,74,729.1247106903149
10,A,75,832.5612908157159
10,A,76,850.5222800559233
10,A,77,521.3322990791057
10,A,78,569.4233526752681
10,A,79,393.8893794899767
10,A,80,490.5180799604749
10,A,81,763.6751966457854
10,A,82,898.5886457819093
10,A,83,440.69033352701285
10,A,84,517.3986137196164
10,A,85,596.0521814351753
10,A,86,643.5308358977012
10,A,87,490.06046195416695
10,A,88,667.1033065671945
10,A,89,532.9724948623284
10,A,90,597.8360709334271
10,A,91,687.8018015011227
10,A,92,600.964114239751
10,A,93,537.9863470366635
10,A,94,583.7817540917387
10,A,95,586.8908842522663
10,A,96,546.9880182732556
10,A,97,562.4097290715114
10,A,98,894.7921421034418
10,A,99,690.3229400801099
10,A,100,557.2754130980018
10,B,1,654.6867515640624
10,B,2,505.96293002697894
10,B,3,737.4508468273486
10,B,4,603.2482637107931
10,B,5,535.4420900582833
10,B,6,615.1385393534749
10,B,7,371.3701374060202
10,B,8,414.97837523230214
10,B,9,408.0693055925048
10,B,10,570.0100840098409
10,B,11,848.1411124150756
10,B,12,960.77794413691
10,B,13,645.1165857655033
10,B,14,623.363238954881
10,B,15,350.60276000460345
10,B,16,480.2226393253687
10,B,17,451.6792663567709
10,B,18,470.9285474892458
10,B,19,527.3594179527026
10,B,20,488.77176085759487
10,B,21,335.32269124315155
10,B,22,663.0801297642613
10,B,23,420.62113926596874
10,B,24,583.900151209573
10,B,25,923.7476660576747
10,B,26,437.0607189152984
10,B,27,292.17308910014816
10,B,28,512.0474122261924
10,B,29,724.2656079922899
10,B,30,897.4030944557152
10,B,31,404.4511163439857
10,B,32,622.7175741853032
10,B,33,489.60094631614066
10,B,34,535.623339724924
10,B,35,1065.2918892240439
10,B,36,377.7285047383604
10,B,37,586.0195750845057
10,B,38,618.2182628064202
10,B,39,721.5234356006252
10,B,40,563.6390512635397
10,B,41,594.0306474721007
10,B,42,498.7007100590368
10,B,43,588.2782284007892
10,B,44,504.77874742097055
10,B,45,642.4642997862109
10,B,46,501.4559134749508
10,B,47,604.3740997807862
10,B,48,545.991045160394
10,B,49,728.8229538983766
10,B,50,542.9785667987493
10,B,51,353.06781931122924
10,B,52,754.0047392042757
10,B,53,438.5549874879978
10,B,54,467.0688576390776
10,B,55,473.90313994958376
10,B,56,775.515369711292
10,B,57,322.46665151430307
10,B,58,1205.1452904470425
10,B,59,716.1806792821423
10,B,60,581.5680597188505
10,B,61,542.5036307790225
10,B,62,590.6991273168512
10,B,63,626.5313953188639
10,B,64,646.2731031340153
10,B,65,631.9557619152273
10,B,66,562.4563035820481
10,B,67,523.5244180957257
10,B,68,529.5883238735179
10,B,69,523.8425741328134
10,B,70,730.2309123728243
10,B,71,637.9803342414345
10,B,72,263.7023802199999
10,B,73,648.0017988548268
10,B,74,577.4387215560295
10,B,75,547.4335525473823
10,B,76,499.0911103489042
10,B,77,728.4700101574894
10,B,78,697.0100947218056
10,B,79,453.36559876274805
10,B,80,608.9166228273674
10,B,81,431.38635099435413
10,B,82,389.55837940895015
10,B,83,470.23801061082264
10,B,84,682.3322070264352
10,B,85,697.9863450256673
10,B,86,625.2737996520138
10,B,87,659.3089393901429
10,B,88,625.7574587925807
10,B,89,468.50551790476226
10,B,90,612.714395349367
10,B,91,671.8402973548061
10,B,92,664.1387647368265
10,B,93,740.3674530244574
10,B,94,656.54697181571
10,B,95,600.5106220933649
10,B,96,718.7084902913011
10,B,97,546.3653894743622
10,B,98,441.17852645393754
10,B,99,528.0291746721123
10,B,100,456.54744057077863
11,A,1,506.80944583938293
11,A,2,578.7091313547317
11,A,3,492.17024101559616
11,A,4,555.5392550871217
11,A,5,373.72715103354244
11,A,6,632.8624386756609
